date,url,title,title_clean,is_drc,year,is_conflict,has_emotional,has_personal,has_narrative,has_firstperson,drama_binary
2018-05-08 00:00:00.000,https://uk.reuters.com/article/uk-health-ebola-congo/seventeen-deaths-reported-in-congo-as-ebola-outbreak-confirmed-idUKKBN1I91W6,,seventeen deaths reported in congo as ebola outbreak confirmed,True,2018,True,0,0,0,0,0
2018-05-08 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo-casualties/seventeen-deaths-reported-in-congo-as-ebola-outbreak-confirmed-idUSKBN1I92BG,,seventeen deaths reported in congo as ebola outbreak confirmed,True,2018,True,0,0,0,0,0
2018-05-08 00:00:00.000,https://www.reuters.com/article/health-ebola-congo-casualties/seventeen-deaths-reported-in-congo-as-ebola-outbreak-confirmed-idUSL8N1SF77I,,seventeen deaths reported in congo as ebola outbreak confirmed,True,2018,True,0,0,0,0,0
2018-05-08 00:00:00.000,https://in.reuters.com/article/us-health-ebola-congo/seventeen-deaths-reported-in-congo-as-ebola-outbreak-confirmed-idINKBN1I91VS,,seventeen deaths reported in congo as ebola outbreak confirmed,True,2018,True,0,0,0,0,0
2018-05-08 00:00:00.000,https://uk.reuters.com/article/us-health-ebola-congo/seventeen-deaths-reported-in-congo-as-ebola-outbreak-confirmed-idUKKBN1I91VS,,seventeen deaths reported in congo as ebola outbreak confirmed,True,2018,True,0,0,0,0,0
2018-05-08 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo/seventeen-deaths-reported-in-congo-as-ebola-outbreak-confirmed-idUSKBN1I91VS,,seventeen deaths reported in congo as ebola outbreak confirmed,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://uk.reuters.com/article/us-health-ebola-congo/congo-confirms-first-death-in-latest-ebola-outbreak-idUKKBN1IB13D,,congo confirms first death in latest ebola outbreak,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://uk.reuters.com/article/uk-health-ebola-congo/first-reported-deaths-in-congo-ebola-outbreak-came-in-january-who-idUKKBN1IB16X,,first reported deaths in congo ebola outbreak came in january who,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://in.reuters.com/article/health-ebola-congo-casualties/congo-confirms-one-dead-from-ebola-11-others-infected-idINKBN1IB2LD,,congo confirms one dead from ebola 11 others infected,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://in.reuters.com/article/us-health-ebola-congo/congo-confirms-first-death-in-latest-ebola-outbreak-idINKBN1IB13D,,congo confirms first death in latest ebola outbreak,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo/first-reported-deaths-in-congo-ebola-outbreak-came-in-january-who-idUSKBN1IB13D,,first reported deaths in congo ebola outbreak came in january who,True,2018,True,0,0,0,0,0
